YEAR,MONTH,ORIGIN_STATE_NM,DEST_STATE_NM,TOTAL_FLIGHTS
2013,2,Virginia      ,Minnesota     ,283
2013,2,Virginia      ,Missouri      ,273
2013,2,Virginia      ,Nevada        ,114
2013,2,Virginia      ,New Jersey    ,685
2013,2,Virginia      ,New York      ,1249
2013,2,Virginia      ,North Carolina,1129
2013,2,Virginia      ,Ohio          ,145
2013,2,Virginia      ,Oregon        ,84
2013,2,Virginia      ,Pennsylvania  ,53
2013,2,Virginia      ,Rhode Island  ,111
2013,2,Virginia      ,Tennessee     ,385
2013,2,Virginia      ,Texas         ,1083
2013,2,Virginia      ,Utah          ,113
2013,2,Virginia      ,Washington    ,181
2013,2,Virginia      ,Wisconsin     ,212
2013,2,Washington    ,Alaska        ,946
2013,2,Washington    ,Arizona       ,824
2013,2,Washington    ,California    ,2670
2013,2,Washington    ,Colorado      ,930
2013,2,Washington    ,Florida       ,128
2013,2,Washington    ,Georgia       ,380
2013,2,Washington    ,Hawaii        ,472
2013,2,Washington    ,Illinois      ,548
2013,2,Washington    ,Massachusetts ,100
2013,2,Washington    ,Michigan      ,142
2013,2,Washington    ,Minnesota     ,464
2013,2,Washington    ,Missouri      ,140
2013,2,Washington    ,Nevada        ,664
2013,2,Washington    ,New Jersey    ,224
2013,2,Washington    ,New York      ,224
2013,2,Washington    ,North Carolina,86
2013,2,Washington    ,Oregon        ,376
2013,2,Washington    ,Pennsylvania  ,112
2013,2,Washington    ,Texas         ,734
2013,2,Washington    ,Utah          ,656
2013,2,Washington    ,Virginia      ,181
2013,2,Washington    ,Washington    ,84
2013,2,Washington    ,Wisconsin     ,52
2013,2,West Virginia ,Georgia       ,260
2013,2,West Virginia ,Illinois      ,100
2013,2,Wisconsin     ,Arizona       ,266
2013,2,Wisconsin     ,California    ,80
2013,2,Wisconsin     ,Colorado      ,451
2013,2,Wisconsin     ,Florida       ,369
2013,2,Wisconsin     ,Georgia       ,670
2013,2,Wisconsin     ,Illinois      ,1240
2013,2,Wisconsin     ,Kentucky      ,101
2013,2,Wisconsin     ,Louisiana     ,56
2013,2,Wisconsin     ,Maryland      ,147
2013,2,Wisconsin     ,Massachusetts ,82
2013,2,Wisconsin     ,Michigan      ,738
2013,2,Wisconsin     ,Minnesota     ,1011
2013,2,Wisconsin     ,Missouri      ,142
2013,2,Wisconsin     ,Nevada        ,152
2013,2,Wisconsin     ,New Jersey    ,209
2013,2,Wisconsin     ,Ohio          ,256
2013,2,Wisconsin     ,Texas         ,418
2013,2,Wisconsin     ,Virginia      ,212
2013,2,Wisconsin     ,Washington    ,52
2013,2,Wisconsin     ,Wisconsin     ,1
2013,2,Wyoming       ,California    ,79
2013,2,Wyoming       ,Colorado      ,514
2013,2,Wyoming       ,Georgia       ,16
2013,2,Wyoming       ,Illinois      ,48
2013,2,Wyoming       ,Minnesota     ,4
2013,2,Wyoming       ,New Jersey    ,6
2013,2,Wyoming       ,Texas         ,48
2013,2,Wyoming       ,Utah          ,336
2013,3,Alabama       ,Colorado      ,93
2013,3,Alabama       ,Florida       ,279
2013,3,Alabama       ,Georgia       ,1411
2013,3,Alabama       ,Illinois      ,296
2013,3,Alabama       ,Louisiana     ,112
2013,3,Alabama       ,Maryland      ,170
2013,3,Alabama       ,Michigan      ,230
2013,3,Alabama       ,Missouri      ,62
2013,3,Alabama       ,Nevada        ,62
2013,3,Alabama       ,North Carolina,167
2013,3,Alabama       ,Texas         ,753
2013,3,Alaska        ,Alaska        ,595
2013,3,Alaska        ,Arizona       ,62
2013,3,Alaska        ,Colorado      ,62
2013,3,Alaska        ,Hawaii        ,80
2013,3,Alaska        ,Illinois      ,57
2013,3,Alaska        ,Minnesota     ,124
2013,3,Alaska        ,Oregon        ,125
2013,3,Alaska        ,Utah          ,61
2013,3,Alaska        ,Washington    ,1085
2013,3,Arizona       ,Alaska        ,62
2013,3,Arizona       ,Arizona       ,618
2013,3,Arizona       ,Arkansas      ,62
2013,3,Arizona       ,California    ,5948
2013,3,Arizona       ,Colorado      ,1977
2013,3,Arizona       ,Florida       ,566
2013,3,Arizona       ,Georgia       ,767
2013,3,Arizona       ,Hawaii        ,332
2013,3,Arizona       ,Idaho         ,220
2013,3,Arizona       ,Illinois      ,1149
2013,3,Arizona       ,Indiana       ,287
2013,3,Arizona       ,Iowa          ,124
2013,3,Arizona       ,Kentucky      ,83
2013,3,Arizona       ,Louisiana     ,62
2013,3,Arizona       ,Maryland      ,328
2013,3,Arizona       ,Massachusetts ,272
2013,3,Arizona       ,Michigan      ,566
2013,3,Arizona       ,Minnesota     ,926
2013,3,Arizona       ,Missouri      ,609
2013,3,Arizona       ,Nebraska      ,248
2013,3,Arizona       ,Nevada        ,1563
2013,3,Arizona       ,New Jersey    ,503
2013,3,Arizona       ,New York      ,424
2013,3,Arizona       ,North Carolina,554
2013,3,Arizona       ,Ohio          ,217
2013,3,Arizona       ,Oklahoma      ,182
2013,3,Arizona       ,Oregon        ,647
2013,3,Arizona       ,Pennsylvania  ,560
2013,3,Arizona       ,Tennessee     ,199
2013,3,Arizona       ,Texas         ,2394
2013,3,Arizona       ,Utah          ,1182
2013,3,Arizona       ,Virginia      ,217
2013,3,Arizona       ,Washington    ,1046
2013,3,Arizona       ,Wisconsin     ,310
2013,3,Arkansas      ,Arizona       ,62
2013,3,Arkansas      ,Colorado      ,218
2013,3,Arkansas      ,Florida       ,62
2013,3,Arkansas      ,Georgia       ,659
2013,3,Arkansas      ,Illinois      ,754
2013,3,Arkansas      ,Maryland      ,62
2013,3,Arkansas      ,Michigan      ,79
2013,3,Arkansas      ,Missouri      ,62
2013,3,Arkansas      ,Nevada        ,62
2013,3,Arkansas      ,North Carolina,2
2013,3,Arkansas      ,Texas         ,1239
2013,3,California    ,Arizona       ,5948
2013,3,California    ,California    ,5549
2013,3,California    ,Colorado      ,3948
2013,3,California    ,Florida       ,969
2013,3,California    ,Georgia       ,1387
2013,3,California    ,Hawaii        ,1778
2013,3,California    ,Idaho         ,317
2013,3,California    ,Illinois      ,2590
2013,3,California    ,Indiana       ,34
2013,3,California    ,Kentucky      ,174
2013,3,California    ,Louisiana     ,265
2013,3,California    ,Maryland      ,217
2013,3,California    ,Massachusetts ,969
2013,3,California    ,Michigan      ,508
2013,3,California    ,Minnesota     ,861
2013,3,California    ,Missouri      ,374
2013,3,California    ,Nevada        ,4929
2013,3,California    ,New Jersey    ,794
2013,3,California    ,New York      ,2854
2013,3,California    ,North Carolina,521
2013,3,California    ,Ohio          ,168
2013,3,California    ,Oklahoma      ,215
2013,3,California    ,Oregon        ,1865
2013,3,California    ,Pennsylvania  ,821
2013,3,California    ,Tennessee     ,328
2013,3,California    ,Texas         ,4021
2013,3,California    ,Utah          ,2685
2013,3,California    ,Virginia      ,562
2013,3,California    ,Washington    ,3157
2013,3,California    ,Wisconsin     ,92
2013,3,Colorado      ,Alabama       ,93
2013,3,Colorado      ,Alaska        ,62
2013,3,Colorado      ,Arizona       ,1977
2013,3,Colorado      ,Arkansas      ,218
2013,3,Colorado      ,California    ,3948
2013,3,Colorado      ,Colorado      ,1028
2013,3,Colorado      ,Connecticut   ,62
2013,3,Colorado      ,Florida       ,1036
2013,3,Colorado      ,Georgia       ,954
2013,3,Colorado      ,Hawaii        ,103
2013,3,Colorado      ,Idaho         ,484
2013,3,Colorado      ,Illinois      ,1577
2013,3,Colorado      ,Indiana       ,358
2013,3,Colorado      ,Iowa          ,426
2013,3,Colorado      ,Kansas        ,148
2013,3,Colorado      ,Kentucky      ,119
2013,3,Colorado      ,Louisiana     ,350
2013,3,Colorado      ,Maryland      ,345
2013,3,Colorado      ,Massachusetts ,399
2013,3,Colorado      ,Michigan      ,420
2013,3,Colorado      ,Minnesota     ,1024
2013,3,Colorado      ,Missouri      ,825
2013,3,Colorado      ,Montana       ,574
2013,3,Colorado      ,Nebraska      ,550
2013,3,Colorado      ,Nevada        ,1255
2013,3,Colorado      ,New Hampshire ,62
2013,3,Colorado      ,New Jersey    ,538
2013,3,Colorado      ,New York      ,487
2013,3,Colorado      ,North Carolina,363
2013,3,Colorado      ,North Dakota  ,731
2013,3,Colorado      ,Ohio          ,317
2013,3,Colorado      ,Oklahoma      ,548
2013,3,Colorado      ,Oregon        ,730
2013,3,Colorado      ,Pennsylvania  ,495
2013,3,Colorado      ,Rhode Island  ,62
2013,3,Colorado      ,South Dakota  ,353
2013,3,Colorado      ,Tennessee     ,568
2013,3,Colorado      ,Texas         ,2697
2013,3,Colorado      ,Utah          ,1489
2013,3,Colorado      ,Virginia      ,579
2013,3,Colorado      ,Washington    ,1103
2013,3,Colorado      ,Wisconsin     ,477
2013,3,Colorado      ,Wyoming       ,541
2013,3,Connecticut   ,Colorado      ,62
2013,3,Connecticut   ,Florida       ,574
2013,3,Connecticut   ,Georgia       ,352
2013,3,Connecticut   ,Illinois      ,510
2013,3,Connecticut   ,Kentucky      ,146
2013,3,Connecticut   ,Maryland      ,457
2013,3,Connecticut   ,Michigan      ,246
2013,3,Connecticut   ,Minnesota     ,116
2013,3,Connecticut   ,Nevada        ,62
2013,3,Connecticut   ,New Jersey    ,124
2013,3,Connecticut   ,North Carolina,310
2013,3,Connecticut   ,Pennsylvania  ,62
2013,3,Connecticut   ,Texas         ,186
2013,3,Connecticut   ,Virginia      ,110
2013,3,Florida       ,Alabama       ,279
2013,3,Florida       ,Arizona       ,566
2013,3,Florida       ,Arkansas      ,62
2013,3,Florida       ,California    ,969
2013,3,Florida       ,Colorado      ,1036
2013,3,Florida       ,Connecticut   ,574
2013,3,Florida       ,Florida       ,302
2013,3,Florida       ,Georgia       ,6746
2013,3,Florida       ,Illinois      ,2264
2013,3,Florida       ,Indiana       ,632
2013,3,Florida       ,Kentucky      ,494
2013,3,Florida       ,Louisiana     ,606
2013,3,Florida       ,Maryland      ,1930
2013,3,Florida       ,Massachusetts ,1802
2013,3,Florida       ,Michigan      ,1449
2013,3,Florida       ,Minnesota     ,816
2013,3,Florida       ,Mississippi   ,62
2013,3,Florida       ,Missouri      ,768
2013,3,Florida       ,Nebraska      ,26
2013,3,Florida       ,Nevada        ,382
2013,3,Florida       ,New Hampshire ,283
2013,3,Florida       ,New Jersey    ,2343
2013,3,Florida       ,New York      ,4043
2013,3,Florida       ,North Carolina,2468
2013,3,Florida       ,Ohio          ,921
2013,3,Florida       ,Oklahoma      ,62
2013,3,Florida       ,Pennsylvania  ,2301
2013,3,Florida       ,Rhode Island  ,674
2013,3,Florida       ,South Carolina,93
2013,3,Florida       ,Tennessee     ,891
2013,3,Florida       ,Texas         ,2500
2013,3,Florida       ,Utah          ,124
2013,3,Florida       ,Virginia      ,1740
2013,3,Florida       ,Washington    ,144
2013,3,Florida       ,Wisconsin     ,595
2013,3,Georgia       ,Alabama       ,1411
2013,3,Georgia       ,Arizona       ,767
2013,3,Georgia       ,Arkansas      ,659
2013,3,Georgia       ,California    ,1387
2013,3,Georgia       ,Colorado      ,954
2013,3,Georgia       ,Connecticut   ,352
2013,3,Georgia       ,Florida       ,6746
2013,3,Georgia       ,Georgia       ,955
2013,3,Georgia       ,Hawaii        ,62
2013,3,Georgia       ,Illinois      ,2183
2013,3,Georgia       ,Indiana       ,1001
2013,3,Georgia       ,Iowa          ,277
2013,3,Georgia       ,Kansas        ,478
2013,3,Georgia       ,Kentucky      ,971
2013,3,Georgia       ,Louisiana     ,1757
2013,3,Georgia       ,Maine         ,112
2013,3,Georgia       ,Maryland      ,1197
2013,3,Georgia       ,Massachusetts ,913
2013,3,Georgia       ,Michigan      ,1087
2013,3,Georgia       ,Minnesota     ,951
2013,3,Georgia       ,Mississippi   ,722
2013,3,Georgia       ,Missouri      ,1121
2013,3,Georgia       ,Montana       ,20
2013,3,Georgia       ,Nebraska      ,236
2013,3,Georgia       ,Nevada        ,696
2013,3,Georgia       ,New Hampshire ,62
2013,3,Georgia       ,New Jersey    ,887
2013,3,Georgia       ,New York      ,2219
2013,3,Georgia       ,North Carolina,3062
2013,3,Georgia       ,Ohio          ,1276
2013,3,Georgia       ,Oklahoma      ,459
2013,3,Georgia       ,Oregon        ,186
2013,3,Georgia       ,Pennsylvania  ,1779
2013,3,Georgia       ,Rhode Island  ,176
2013,3,Georgia       ,South Carolina,1328
2013,3,Georgia       ,Tennessee     ,1757
2013,3,Georgia       ,Texas         ,3220
2013,3,Georgia       ,Utah          ,434
2013,3,Georgia       ,Virginia      ,2675
2013,3,Georgia       ,Washington    ,435
2013,3,Georgia       ,West Virginia ,251
2013,3,Georgia       ,Wisconsin     ,834
2013,3,Georgia       ,Wyoming       ,30
2013,3,Hawaii        ,Alaska        ,80
2013,3,Hawaii        ,Arizona       ,332
2013,3,Hawaii        ,California    ,1778
2013,3,Hawaii        ,Colorado      ,103
2013,3,Hawaii        ,Georgia       ,62
2013,3,Hawaii        ,Hawaii        ,2935
2013,3,Hawaii        ,Illinois      ,67
2013,3,Hawaii        ,Nevada        ,152
2013,3,Hawaii        ,New Jersey    ,62
2013,3,Hawaii        ,New York      ,62
2013,3,Hawaii        ,Oregon        ,227
2013,3,Hawaii        ,Texas         ,186
2013,3,Hawaii        ,Utah          ,62
2013,3,Hawaii        ,Washington    ,523
2013,3,Idaho         ,Arizona       ,220
2013,3,Idaho         ,California    ,317
2013,3,Idaho         ,Colorado      ,484
2013,3,Idaho         ,Minnesota     ,125
2013,3,Idaho         ,Nevada        ,124
2013,3,Idaho         ,Oregon        ,113
2013,3,Idaho         ,Utah          ,893
2013,3,Illinois      ,Alabama       ,296
2013,3,Illinois      ,Alaska        ,57
2013,3,Illinois      ,Arizona       ,1149
2013,3,Illinois      ,Arkansas      ,754
2013,3,Illinois      ,California    ,2590
2013,3,Illinois      ,Colorado      ,1577
2013,3,Illinois      ,Connecticut   ,510
2013,3,Illinois      ,Florida       ,2264
2013,3,Illinois      ,Georgia       ,2183
2013,3,Illinois      ,Hawaii        ,67
2013,3,Illinois      ,Illinois      ,563
2013,3,Illinois      ,Indiana       ,736
2013,3,Illinois      ,Iowa          ,1033
2013,3,Illinois      ,Kansas        ,466
2013,3,Illinois      ,Kentucky      ,1074
2013,3,Illinois      ,Louisiana     ,314
2013,3,Illinois      ,Maine         ,10
2013,3,Illinois      ,Maryland      ,641
2013,3,Illinois      ,Massachusetts ,1081
2013,3,Illinois      ,Michigan      ,2379
2013,3,Illinois      ,Minnesota     ,1713
2013,3,Illinois      ,Mississippi   ,93
2013,3,Illinois      ,Missouri      ,1322
2013,3,Illinois      ,Montana       ,44
2013,3,Illinois      ,Nebraska      ,840
2013,3,Illinois      ,Nevada        ,860
2013,3,Illinois      ,New Hampshire ,208
2013,3,Illinois      ,New Jersey    ,1153
2013,3,Illinois      ,New York      ,2264
2013,3,Illinois      ,North Carolina,1408
2013,3,Illinois      ,North Dakota  ,394
2013,3,Illinois      ,Ohio          ,1658
2013,3,Illinois      ,Oklahoma      ,734
2013,3,Illinois      ,Oregon        ,302
2013,3,Illinois      ,Pennsylvania  ,1930
2013,3,Illinois      ,Rhode Island  ,198
2013,3,Illinois      ,South Carolina,349
2013,3,Illinois      ,South Dakota  ,400
2013,3,Illinois      ,Tennessee     ,1468
2013,3,Illinois      ,Texas         ,2356
2013,3,Illinois      ,Utah          ,609
2013,3,Illinois      ,Vermont       ,52
2013,3,Illinois      ,Virginia      ,1681
2013,3,Illinois      ,Washington    ,726
2013,3,Illinois      ,West Virginia ,108
2013,3,Illinois      ,Wisconsin     ,1459
2013,3,Illinois      ,Wyoming       ,62
2013,3,Indiana       ,Arizona       ,287
2013,3,Indiana       ,California    ,34
2013,3,Indiana       ,Colorado      ,358
2013,3,Indiana       ,Florida       ,632
2013,3,Indiana       ,Georgia       ,1001
2013,3,Indiana       ,Illinois      ,736
2013,3,Indiana       ,Maryland      ,220
2013,3,Indiana       ,Michigan      ,837
2013,3,Indiana       ,Minnesota     ,422
2013,3,Indiana       ,Nevada        ,178
2013,3,Indiana       ,New Jersey    ,212
2013,3,Indiana       ,New York      ,124
2013,3,Indiana       ,North Carolina,227
2013,3,Indiana       ,Ohio          ,73
2013,3,Indiana       ,Texas         ,648
2013,3,Indiana       ,Utah          ,62
2013,3,Iowa          ,Arizona       ,124
2013,3,Iowa          ,Colorado      ,426
2013,3,Iowa          ,Georgia       ,277
2013,3,Iowa          ,Illinois      ,1033
2013,3,Iowa          ,Michigan      ,392
2013,3,Iowa          ,Minnesota     ,458
2013,3,Iowa          ,Missouri      ,5
2013,3,Iowa          ,New Jersey    ,52
2013,3,Iowa          ,Texas         ,543
2013,3,Kansas        ,Colorado      ,148
2013,3,Kansas        ,Georgia       ,478
2013,3,Kansas        ,Illinois      ,466
2013,3,Kansas        ,Minnesota     ,174
2013,3,Kansas        ,Texas         ,527
2013,3,Kentucky      ,Arizona       ,83
2013,3,Kentucky      ,California    ,174
2013,3,Kentucky      ,Colorado      ,119
2013,3,Kentucky      ,Connecticut   ,146
2013,3,Kentucky      ,Florida       ,494
2013,3,Kentucky      ,Georgia       ,971
2013,3,Kentucky      ,Illinois      ,1074
2013,3,Kentucky      ,Louisiana     ,50
2013,3,Kentucky      ,Maryland      ,258
2013,3,Kentucky      ,Massachusetts ,208
2013,3,Kentucky      ,Michigan      ,538
2013,3,Kentucky      ,Minnesota     ,492
2013,3,Kentucky      ,Missouri      ,263
2013,3,Kentucky      ,Nevada        ,59
2013,3,Kentucky      ,New Jersey    ,521
2013,3,Kentucky      ,New York      ,216
2013,3,Kentucky      ,North Carolina,403
2013,3,Kentucky      ,Pennsylvania  ,297
2013,3,Kentucky      ,Tennessee     ,237
2013,3,Kentucky      ,Texas         ,874
2013,3,Kentucky      ,Utah          ,124
2013,3,Kentucky      ,Virginia      ,293
2013,3,Kentucky      ,Washington    ,34
2013,3,Kentucky      ,Wisconsin     ,206
2013,3,Louisiana     ,Alabama       ,112
2013,3,Louisiana     ,Arizona       ,62
2013,3,Louisiana     ,California    ,265
2013,3,Louisiana     ,Colorado      ,350
2013,3,Louisiana     ,Florida       ,606
2013,3,Louisiana     ,Georgia       ,1757
2013,3,Louisiana     ,Illinois      ,314
2013,3,Louisiana     ,Kentucky      ,50
2013,3,Louisiana     ,Louisiana     ,1
2013,3,Louisiana     ,Maryland      ,182
2013,3,Louisiana     ,Massachusetts ,62
2013,3,Louisiana     ,Michigan      ,124
2013,3,Louisiana     ,Minnesota     ,122
2013,3,Louisiana     ,Missouri      ,138
2013,3,Louisiana     ,Nevada        ,124
2013,3,Louisiana     ,New Jersey    ,173
2013,3,Louisiana     ,New York      ,336
2013,3,Louisiana     ,North Carolina,362
2013,3,Louisiana     ,Ohio          ,10
2013,3,Louisiana     ,Pennsylvania  ,124
2013,3,Louisiana     ,Tennessee     ,311
2013,3,Louisiana     ,Texas         ,2105
2013,3,Louisiana     ,Utah          ,62
2013,3,Louisiana     ,Wisconsin     ,62
2013,3,Maine         ,Georgia       ,112
2013,3,Maine         ,Illinois      ,10
2013,3,Maine         ,Maryland      ,162
2013,3,Maine         ,Michigan      ,205
2013,3,Maine         ,New Jersey    ,164
2013,3,Maine         ,New York      ,240
2013,3,Maine         ,North Carolina,62
2013,3,Maryland      ,Alabama       ,170
2013,3,Maryland      ,Arizona       ,328
2013,3,Maryland      ,Arkansas      ,62
2013,3,Maryland      ,California    ,217
2013,3,Maryland      ,Colorado      ,345
2013,3,Maryland      ,Connecticut   ,457
2013,3,Maryland      ,Florida       ,1930
2013,3,Maryland      ,Georgia       ,1197
2013,3,Maryland      ,Illinois      ,641
2013,3,Maryland      ,Indiana       ,220
2013,3,Maryland      ,Kentucky      ,258
2013,3,Maryland      ,Louisiana     ,182
2013,3,Maryland      ,Maine         ,162
2013,3,Maryland      ,Massachusetts ,962
2013,3,Maryland      ,Michigan      ,626
2013,3,Maryland      ,Minnesota     ,176
2013,3,Maryland      ,Mississippi   ,62
2013,3,Maryland      ,Missouri      ,361
2013,3,Maryland      ,Nevada        ,184
2013,3,Maryland      ,New Hampshire ,465
2013,3,Maryland      ,New Jersey    ,153
2013,3,Maryland      ,New York      ,962
2013,3,Maryland      ,North Carolina,920
2013,3,Maryland      ,Ohio          ,515
2013,3,Maryland      ,Oklahoma      ,62
2013,3,Maryland      ,Pennsylvania  ,241
2013,3,Maryland      ,Rhode Island  ,474
2013,3,Maryland      ,South Carolina,235
2013,3,Maryland      ,Tennessee     ,360
2013,3,Maryland      ,Texas         ,624
2013,3,Maryland      ,Utah          ,186
2013,3,Maryland      ,Wisconsin     ,169
2013,3,Massachusetts ,Arizona       ,272
2013,3,Massachusetts ,California    ,969
2013,3,Massachusetts ,Colorado      ,399
2013,3,Massachusetts ,Florida       ,1802
2013,3,Massachusetts ,Georgia       ,913
2013,3,Massachusetts ,Illinois      ,1081
2013,3,Massachusetts ,Kentucky      ,208
2013,3,Massachusetts ,Louisiana     ,62
2013,3,Massachusetts ,Maryland      ,962
2013,3,Massachusetts ,Michigan      ,378
2013,3,Massachusetts ,Minnesota     ,290
2013,3,Massachusetts ,Missouri      ,124
2013,3,Massachusetts ,Nevada        ,170
2013,3,Massachusetts ,New Jersey    ,900
2013,3,Massachusetts ,New York      ,1547
2013,3,Massachusetts ,North Carolina,911
2013,3,Massachusetts ,Ohio          ,93
2013,3,Massachusetts ,Oregon        ,76
2013,3,Massachusetts ,Pennsylvania  ,944
2013,3,Massachusetts ,South Carolina,72
2013,3,Massachusetts ,Tennessee     ,140
2013,3,Massachusetts ,Texas         ,820
2013,3,Massachusetts ,Utah          ,123
2013,3,Massachusetts ,Virginia      ,1726
2013,3,Massachusetts ,Washington    ,124
2013,3,Massachusetts ,Wisconsin     ,110
2013,3,Michigan      ,Alabama       ,230
2013,3,Michigan      ,Arizona       ,566
2013,3,Michigan      ,Arkansas      ,79
2013,3,Michigan      ,California    ,508
2013,3,Michigan      ,Colorado      ,420
2013,3,Michigan      ,Connecticut   ,246
2013,3,Michigan      ,Florida       ,1449
2013,3,Michigan      ,Georgia       ,1087
2013,3,Michigan      ,Illinois      ,2379
2013,3,Michigan      ,Indiana       ,837
2013,3,Michigan      ,Iowa          ,392
2013,3,Michigan      ,Kentucky      ,538
2013,3,Michigan      ,Louisiana     ,124
2013,3,Michigan      ,Maine         ,205
2013,3,Michigan      ,Maryland      ,626
2013,3,Michigan      ,Massachusetts ,378
2013,3,Michigan      ,Michigan      ,798
2013,3,Michigan      ,Minnesota     ,965
2013,3,Michigan      ,Missouri      ,413
2013,3,Michigan      ,Nebraska      ,234
2013,3,Michigan      ,Nevada        ,426
2013,3,Michigan      ,New Hampshire ,175
2013,3,Michigan      ,New Jersey    ,570
2013,3,Michigan      ,New York      ,1609
2013,3,Michigan      ,North Carolina,841
2013,3,Michigan      ,Ohio          ,385
2013,3,Michigan      ,Oklahoma      ,171
2013,3,Michigan      ,Oregon        ,35
2013,3,Michigan      ,Pennsylvania  ,1181
2013,3,Michigan      ,Rhode Island  ,286
2013,3,Michigan      ,South Carolina,170
2013,3,Michigan      ,Tennessee     ,635
2013,3,Michigan      ,Texas         ,1118
2013,3,Michigan      ,Utah          ,310
2013,3,Michigan      ,Vermont       ,176
2013,3,Michigan      ,Virginia      ,796
2013,3,Michigan      ,Washington    ,186
2013,3,Michigan      ,West Virginia ,108
2013,3,Michigan      ,Wisconsin     ,893
2013,3,Minnesota     ,Alaska        ,124
2013,3,Minnesota     ,Arizona       ,926
2013,3,Minnesota     ,California    ,861
2013,3,Minnesota     ,Colorado      ,1024
2013,3,Minnesota     ,Connecticut   ,116
2013,3,Minnesota     ,Florida       ,816
2013,3,Minnesota     ,Georgia       ,951
2013,3,Minnesota     ,Idaho         ,125
2013,3,Minnesota     ,Illinois      ,1713
2013,3,Minnesota     ,Indiana       ,422
2013,3,Minnesota     ,Iowa          ,458
2013,3,Minnesota     ,Kansas        ,174
2013,3,Minnesota     ,Kentucky      ,492
2013,3,Minnesota     ,Louisiana     ,122
2013,3,Minnesota     ,Maryland      ,176
2013,3,Minnesota     ,Massachusetts ,290
2013,3,Minnesota     ,Michigan      ,965
2013,3,Minnesota     ,Minnesota     ,524
2013,3,Minnesota     ,Missouri      ,464
2013,3,Minnesota     ,Montana       ,155
2013,3,Minnesota     ,Nebraska      ,321
2013,3,Minnesota     ,Nevada        ,432
2013,3,Minnesota     ,New Jersey    ,340
2013,3,Minnesota     ,New York      ,558
2013,3,Minnesota     ,North Carolina,302
2013,3,Minnesota     ,North Dakota  ,1016
2013,3,Minnesota     ,Ohio          ,523
2013,3,Minnesota     ,Oklahoma      ,205
2013,3,Minnesota     ,Oregon        ,234
2013,3,Minnesota     ,Pennsylvania  ,538
2013,3,Minnesota     ,South Dakota  ,580
2013,3,Minnesota     ,Tennessee     ,382
2013,3,Minnesota     ,Texas         ,927
2013,3,Minnesota     ,Utah          ,369
2013,3,Minnesota     ,Virginia      ,353
2013,3,Minnesota     ,Washington    ,513
2013,3,Minnesota     ,Wisconsin     ,1128
2013,3,Minnesota     ,Wyoming       ,10
2013,3,Mississippi   ,Florida       ,62
2013,3,Mississippi   ,Georgia       ,722
2013,3,Mississippi   ,Illinois      ,93
2013,3,Mississippi   ,Maryland      ,62
2013,3,Mississippi   ,Texas         ,804
2013,3,Missouri      ,Alabama       ,62
2013,3,Missouri      ,Arizona       ,609
2013,3,Missouri      ,Arkansas      ,62
2013,3,Missouri      ,California    ,374
2013,3,Missouri      ,Colorado      ,825
2013,3,Missouri      ,Florida       ,768
2013,3,Missouri      ,Georgia       ,1121
2013,3,Missouri      ,Illinois      ,1322
2013,3,Missouri      ,Iowa          ,5
2013,3,Missouri      ,Kentucky      ,263
2013,3,Missouri      ,Louisiana     ,138
2013,3,Missouri      ,Maryland      ,361
2013,3,Missouri      ,Massachusetts ,124
2013,3,Missouri      ,Michigan      ,413
2013,3,Missouri      ,Minnesota     ,464
2013,3,Missouri      ,Missouri      ,139
2013,3,Missouri      ,Nebraska      ,175
2013,3,Missouri      ,Nevada        ,349
2013,3,Missouri      ,New Jersey    ,537
2013,3,Missouri      ,New York      ,197
2013,3,Missouri      ,North Carolina,375
2013,3,Missouri      ,Ohio          ,183
2013,3,Missouri      ,Oklahoma      ,221
2013,3,Missouri      ,Pennsylvania  ,114
2013,3,Missouri      ,Tennessee     ,261
2013,3,Missouri      ,Texas         ,1492
2013,3,Missouri      ,Utah          ,268
2013,3,Missouri      ,Virginia      ,304
2013,3,Missouri      ,Washington    ,155
2013,3,Missouri      ,Wisconsin     ,169
2013,3,Montana       ,Colorado      ,574
2013,3,Montana       ,Georgia       ,20
2013,3,Montana       ,Illinois      ,44
2013,3,Montana       ,Minnesota     ,155
2013,3,Montana       ,New Jersey    ,10
2013,3,Montana       ,Utah          ,851
2013,3,Nebraska      ,Arizona       ,248
2013,3,Nebraska      ,Colorado      ,550
2013,3,Nebraska      ,Florida       ,26
2013,3,Nebraska      ,Georgia       ,236
2013,3,Nebraska      ,Illinois      ,840
2013,3,Nebraska      ,Michigan      ,234
2013,3,Nebraska      ,Minnesota     ,321
2013,3,Nebraska      ,Missouri      ,175
2013,3,Nebraska      ,Nevada        ,158
2013,3,Nebraska      ,New Jersey    ,114
2013,3,Nebraska      ,North Carolina,124
2013,3,Nebraska      ,Texas         ,532
2013,3,Nebraska      ,Utah          ,124
2013,3,Nevada        ,Alabama       ,62
2013,3,Nevada        ,Arizona       ,1563
2013,3,Nevada        ,Arkansas      ,62
2013,3,Nevada        ,California    ,4929
2013,3,Nevada        ,Colorado      ,1255
2013,3,Nevada        ,Connecticut   ,62
2013,3,Nevada        ,Florida       ,382
2013,3,Nevada        ,Georgia       ,696
2013,3,Nevada        ,Hawaii        ,152
2013,3,Nevada        ,Idaho         ,124
2013,3,Nevada        ,Illinois      ,860
2013,3,Nevada        ,Indiana       ,178
2013,3,Nevada        ,Kentucky      ,59
